,accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
525023,967432035,967432035,2500.0,2220.43,2016-03-26T00:27:46,107.9,Franks Pub #632075,US,US,05,01,food,01/2019,2015-12-13,2015-12-13,590,590,6574,PURCHASE,False,,279.57,,,,True,,,False
625923,792805703,792805703,7500.0,4394.72,2016-09-11T13:09:38,667.74,westelm.com,US,US,09,01,furniture,03/2027,2015-07-15,2016-04-01,273,273,921,PURCHASE,False,,3105.28,,,,False,,,False
490477,694450519,694450519,7500.0,1867.92,2016-04-09T02:09:52,52.43,alibaba.com,US,US,80,01,online_retail,02/2031,2015-07-09,2015-07-09,316,316,4235,PURCHASE,False,,5632.08,,,,False,,,False
194852,549440923,549440923,50000.0,42795.2,2016-07-29T02:09:08,90.36,AMC #79863,US,US,05,08,entertainment,06/2018,2013-05-26,2016-06-14,255,255,1788,PURCHASE,False,,7204.8,,,,True,,,False
131262,778592164,778592164,5000.0,4322.63,2016-01-01T13:07:26,72.15,walmart.com,US,US,09,01,online_retail,08/2029,2014-09-27,2014-09-27,792,792,7993,PURCHASE,False,,677.37,,,,False,,,False
602176,702014992,702014992,7500.0,4636.79,2016-04-20T06:22:00,128.75,amazon.com,US,US,05,01,online_retail,03/2030,2015-04-26,2015-04-26,144,144,1066,PURCHASE,False,,2863.21,,,,False,,,False
595088,159488451,159488451,5000.0,3570.78,2016-10-25T11:48:07,10.51,Uber,US,US,05,01,rideshare,10/2025,2015-05-24,2015-05-24,973,973,2452,PURCHASE,False,,1429.22,,,,False,,,False
574638,197905030,197905030,15000.0,12903.08,2016-02-10T11:29:24,75.82,Rodeway Inn #446090,US,US,05,01,hotels,02/2022,2015-12-08,2015-12-08,402,402,541,PURCHASE,False,,2096.92,,,,True,,,False
418479,804231104,804231104,5000.0,3803.06,2016-11-26T22:20:00,8.81,Apple iTunes,US,US,09,01,mobileapps,10/2018,2010-11-13,2010-11-13,893,893,9574,PURCHASE,False,,1196.94,,,,False,,,False
319018,321339733,321339733,7500.0,5155.02,2016-06-13T19:11:03,177.44,Golds Gym #883929,US,US,05,08,health,01/2032,2015-05-30,2015-05-30,589,589,7814,PURCHASE,False,,2344.98,,,,False,,,False
169633,521168923,521168923,2500.0,810.98,2016-10-28T01:05:09,0.0,Best Fries,US,US,05,01,food,12/2026,2014-12-08,2014-12-08,603,603,4084,ADDRESS_VERIFICATION,False,,1689.02,,,,False,,,False
177324,346845675,346845675,7500.0,6217.05,2016-04-24T18:05:57,36.05,Regal Cinemas #729464,US,US,09,01,entertainment,11/2025,2015-03-24,2015-03-24,878,878,9010,PURCHASE,False,,1282.95,,,,True,,,False
518122,688236342,688236342,50000.0,48595.31,2016-04-01T16:35:56,213.65,EZ Putt Putt #40513,US,US,05,01,entertainment,01/2024,2014-11-01,2014-11-01,318,318,9291,PURCHASE,False,,1404.69,,,,True,,,False
27274,383028435,383028435,15000.0,13921.53,2016-04-07T07:55:03,175.23,Rodeway Inn #166115,US,US,02,01,hotels,10/2022,2015-11-02,2015-11-02,805,805,5391,PURCHASE,False,,1078.47,,,,False,,,False
370950,674971279,674971279,250.0,7.89,2016-01-21T03:34:40,319.29,In-N-Out #650793,US,US,09,01,fastfood,12/2021,2013-11-24,2013-11-24,507,507,2364,PURCHASE,False,,242.11,,,,True,,,False
189626,663333759,663333759,7500.0,4795.93,2016-04-08T23:09:11,25.34,Lyft,US,US,02,01,rideshare,03/2019,2013-09-25,2013-09-25,652,652,7953,PURCHASE,False,,2704.07,,,,False,,,False
132122,710782007,710782007,10000.0,9680.62,2016-04-04T08:54:53,112.21,ebay.com,US,US,02,01,online_retail,01/2031,2012-07-28,2012-07-28,363,363,2745,PURCHASE,False,,319.38,,,,False,,,False
518538,467870886,467870886,2500.0,355.31,2016-04-19T06:17:53,178.11,Universe Massage #807254,US,US,05,01,personal care,01/2027,2012-09-09,2012-09-09,290,290,1608,PURCHASE,False,,2144.69,,,,True,,,False
516556,377838194,377838194,2500.0,1534.37,2016-07-22T08:26:28,113.13,staples.com,US,US,05,01,online_retail,03/2030,2014-04-21,2016-06-14,921,921,6310,REVERSAL,False,,965.63,,,,False,,,False
286547,831546564,831546564,7500.0,7488.0,2016-06-07T15:12:56,8.86,Apple iTunes,US,US,09,01,mobileapps,06/2026,2014-11-06,2014-11-06,176,176,8567,PURCHASE,False,,12.0,,,,False,,,False
441134,105420594,105420594,5000.0,801.38,2016-11-21T13:53:45,591.07,alibaba.com,US,US,09,08,online_retail,03/2031,2015-05-21,2015-05-21,467,467,2957,PURCHASE,False,,4198.62,,,,False,,,False
118805,458230368,458230368,50000.0,49777.56,2016-06-14T14:07:18,333.5,Blue Mountain eCards,US,US,02,01,online_gifts,10/2021,2013-05-13,2013-05-13,795,795,1950,PURCHASE,False,,222.44,,,,False,,,False
19296,889484437,889484437,20000.0,9326.22,2016-04-27T23:21:57,121.97,CVS #923193,US,US,05,01,health,04/2025,2014-06-08,2016-01-09,389,389,6335,PURCHASE,False,,10673.78,,,,True,,,False
368498,601148608,601148608,2500.0,2153.4,2016-03-12T17:47:50,11.12,WSC #546580,US,US,09,01,health,12/2020,2009-08-06,2016-03-11,967,967,4053,PURCHASE,False,,346.6,,,,False,,,False
353993,656315840,656315840,15000.0,8626.97,2016-07-04T13:53:09,62.93,Shell Gas #746906,US,US,02,01,fuel,08/2020,2013-09-08,2013-09-08,716,716,9450,PURCHASE,False,,6373.03,,,,True,,,False
20340,498535126,498535126,500.0,188.64,2016-11-04T08:20:16,79.74,apple.com,US,US,02,08,online_retail,05/2029,2010-05-11,2016-11-03,875,875,1181,PURCHASE,False,,311.36,,,,False,,,False
581549,557412022,557412022,20000.0,15287.26,2016-03-17T11:37:20,630.38,oldnavy.com,US,US,05,01,online_retail,12/2021,2015-11-01,2015-11-01,919,919,6109,PURCHASE,False,,4712.74,,,,False,,,False
304862,376685686,376685686,15000.0,10896.96,2016-10-01T07:05:09,25.55,Blue Mountain eCards,US,US,09,01,online_gifts,03/2020,2010-09-14,2010-09-14,831,831,9271,PURCHASE,False,,4103.04,,,,False,,,False
412087,812328116,812328116,5000.0,3534.99,2016-06-07T00:38:50,68.28,ebay.com,US,US,05,08,online_retail,04/2028,2011-05-20,2016-06-02,312,312,5335,PURCHASE,False,,1465.01,,,,False,,,False
501579,522708861,522708861,10000.0,1894.11,2016-11-19T02:39:15,447.53,Uber,US,US,05,01,rideshare,07/2031,2008-11-09,2008-11-09,871,871,8566,PURCHASE,False,,8105.89,,,,False,,,False
543792,168239583,168239583,15000.0,15000.0,2016-02-03T04:03:54,248.44,53rd Massage,US,US,05,01,personal care,11/2030,2015-10-16,2015-10-16,123,123,9228,PURCHASE,False,,0.0,,,,True,,,False
553697,412558887,412558887,15000.0,5483.68,2016-12-14T14:54:01,67.46,Subway #843568,US,US,02,01,fastfood,10/2029,2014-08-27,2016-12-14,165,165,7696,REVERSAL,False,,9516.32,,,,True,,,False
546002,741938341,741938341,5000.0,4054.12,2016-10-11T13:46:13,324.04,South Steakhouse #157238,US,US,02,08,food,04/2031,2012-02-16,2012-02-16,495,495,8594,REVERSAL,False,,945.88,,,,True,,,False
309055,278064853,278064853,500.0,282.22,2016-05-21T00:15:10,560.78,alibaba.com,US,US,09,01,online_retail,02/2023,2013-08-24,2016-04-11,676,676,7267,PURCHASE,True,,217.78,,,,False,,,False
574072,671010665,671010665,10000.0,3122.75,2016-11-12T18:37:52,565.54,Subway #344185,US,US,02,01,fastfood,11/2026,2014-12-16,2016-07-09,243,243,9731,PURCHASE,False,,6877.25,,,,True,,,False
248021,769784875,769784875,7500.0,2746.49,2016-04-20T01:13:30,58.74,Subway #257172,US,US,05,01,fastfood,01/2022,2014-11-19,2014-11-19,390,390,5412,PURCHASE,False,,4753.51,,,,True,,,False
128957,326308759,326308759,20000.0,18772.11,2016-04-02T15:41:29,14.17,Planet Fitness #285218,US,US,05,01,health,07/2023,2013-11-26,2013-11-26,166,166,5800,PURCHASE,False,,1227.89,,,,False,,,False
915,885773130,885773130,7500.0,7389.25,2016-07-03T08:00:19,273.58,Regal Cinemas #276341,US,US,05,08,entertainment,05/2026,2015-04-09,2015-04-09,612,612,9852,PURCHASE,False,,110.75,,,,True,,,False
315758,447957199,447957199,5000.0,4046.34,2016-12-12T03:58:00,99.34,Universe Massage #114220,US,US,02,08,personal care,10/2022,2014-12-09,2016-06-14,104,104,2100,PURCHASE,False,,953.66,,,,True,,,False
294618,980301718,980301718,5000.0,4536.84,2016-04-05T10:56:25,13.39,West End Beauty #26875,US,US,05,01,personal care,04/2028,2015-11-05,2015-11-05,608,608,5744,PURCHASE,False,,463.16,,,,True,,,False
399300,688155616,688155616,2500.0,1399.48,2016-09-16T06:06:43,215.75,West End Beauty #72256,US,US,02,08,personal care,02/2031,2015-05-14,2016-02-04,969,969,9407,PURCHASE,False,,1100.52,,,,True,,,False
299265,718721492,718721492,10000.0,4560.28,2016-07-31T06:43:48,245.92,Ethan Allen,US,US,05,01,furniture,08/2026,2015-01-16,2016-06-16,209,209,4472,PURCHASE,False,,5439.72,,,,True,,,False
232092,251837688,251837688,10000.0,8287.49,2016-01-28T16:27:13,278.29,NY Deli,US,US,09,01,food,06/2021,2015-07-27,2015-07-27,246,246,2329,PURCHASE,False,,1712.51,,,,True,,,False
377560,293446786,293446786,5000.0,596.67,2016-02-20T03:00:15,105.74,sears.com,US,US,05,01,online_retail,02/2026,2012-01-07,2012-01-07,141,141,5038,PURCHASE,False,,4403.33,,,,False,,,False
10625,280766719,280766719,15000.0,14870.75,2016-06-20T08:50:55,6.0,staples.com,US,US,09,01,online_retail,03/2022,2015-09-14,2015-09-14,859,859,6460,PURCHASE,False,,129.25,,,,False,,,False
336443,318856108,318856108,20000.0,1740.18,2016-10-14T23:36:15,39.08,Seattle News,US,US,05,01,subscriptions,01/2024,2010-07-27,2016-06-06,467,467,7528,PURCHASE,False,,18259.82,,,,False,,,False
514275,892174571,892174571,2500.0,295.92,2016-11-30T15:01:40,173.11,Blue Mountain eCards,US,US,02,01,online_gifts,05/2026,2014-03-02,2014-03-02,693,693,5952,PURCHASE,False,,2204.08,,,,False,,,False
419130,267364956,267364956,5000.0,2276.31,2016-06-20T21:53:51,476.67,AMC #692956,US,US,09,08,entertainment,10/2028,2015-11-25,2015-11-25,329,329,4901,PURCHASE,False,,2723.69,,,,True,,,False
204510,316913740,316913740,7500.0,3769.16,2016-06-20T22:48:52,53.76,Fresh eCards,US,US,05,01,online_gifts,03/2025,2015-06-24,2015-06-24,517,517,1596,PURCHASE,False,,3730.84,,,,False,,,False
91300,658700143,658700143,7500.0,5490.79,2016-04-21T00:18:21,704.57,staples.com,US,US,09,01,online_retail,01/2029,2013-09-26,2016-03-12,506,506,2607,PURCHASE,True,,2009.21,,,,False,,,False
42467,918205645,918205645,500.0,335.22,2016-08-25T08:11:37,52.52,KFC #825946,US,US,05,08,fastfood,09/2023,2013-10-22,2016-06-06,302,302,8177,PURCHASE,False,,164.78,,,,True,,,False
349528,186990838,186990838,50000.0,33496.59,2016-11-12T07:18:21,0.24,Fresh eCards,US,US,02,01,online_gifts,05/2021,2014-10-11,2014-10-11,255,255,1960,PURCHASE,False,,16503.41,,,,False,,,False
261595,911521322,911521322,7500.0,3813.93,2016-10-06T02:16:30,5.15,Apple iTunes,US,US,05,08,mobileapps,01/2024,2011-01-15,2011-01-15,221,221,6701,PURCHASE,False,,3686.07,,,,False,,,False
268554,792317293,792317293,5000.0,3116.64,2016-01-06T20:54:25,68.23,discount.com,US,US,05,01,online_retail,02/2024,2015-05-20,2015-05-20,135,135,3866,PURCHASE,False,,1883.36,,,,False,,,False
176977,261301489,261301489,20000.0,8617.0,2016-07-22T08:25:32,39.65,West End Massage,US,US,02,01,personal care,04/2030,2015-10-10,2016-03-15,883,883,9219,PURCHASE,False,,11383.0,,,,True,,,False
214492,305087790,305087790,15000.0,1480.26,2016-11-10T22:17:17,95.18,Rodeway Inn #129967,US,US,02,01,hotels,09/2027,2013-09-18,2013-09-18,270,270,8196,PURCHASE,False,,13519.74,,,,True,,,False
400105,643122637,643122637,15000.0,9410.21,2016-11-26T08:44:57,14.56,abc.com,US,US,02,01,online_subscriptions,06/2020,2014-09-01,2014-09-01,107,107,3780,PURCHASE,False,,5589.79,,,,False,,,False
397883,373917796,373917796,15000.0,6246.01,2016-10-10T04:47:16,58.68,West End Beauty #195148,US,US,09,01,personal care,01/2023,2014-08-31,2014-08-31,488,488,6593,PURCHASE,False,,8753.99,,,,True,,,False
465684,336804948,336804948,2500.0,1242.72,2016-09-16T15:37:33,109.16,Auntie Anne's #622063,US,US,05,01,fastfood,04/2029,2014-04-07,2016-02-02,948,948,954,PURCHASE,False,,1257.28,,,,True,,,False
151383,631436671,631436671,5000.0,4488.87,2016-03-10T12:55:37,48.77,staples.com,US,US,05,01,online_retail,12/2021,2015-07-31,2015-07-31,547,547,5961,PURCHASE,False,,511.13,,,,False,,,False
259446,375268893,375268893,50000.0,44616.6,2016-04-17T13:10:14,62.9,34th Diner,US,US,05,01,food,03/2024,2012-06-27,2012-06-27,626,626,7827,PURCHASE,False,,5383.4,,,,True,,,False
307126,224960840,224960840,5000.0,4921.3,2016-11-06T10:24:23,3.42,Play Store,US,US,02,01,mobileapps,05/2031,2014-03-06,2014-03-06,517,517,2610,PURCHASE,False,,78.7,,,,False,,,False
333780,547323374,547323374,15000.0,4461.96,2016-05-19T13:51:53,368.0,Subway #388513,US,US,09,99,fastfood,10/2019,2015-06-11,2016-04-25,723,723,3689,PURCHASE,False,,10538.04,,,,True,,,False
86120,456044564,456044564,10000.0,4614.76,2016-06-27T18:05:32,315.94,oldnavy.com,US,US,09,01,online_retail,10/2025,2012-10-05,2016-06-20,746,746,5658,REVERSAL,False,,5385.24,,,,False,,,False
627748,867305030,867305030,15000.0,11091.73,2016-10-01T05:58:46,25.94,EZ Putt Putt #982199,US,US,05,01,entertainment,09/2019,2007-07-29,2007-07-29,198,198,9184,PURCHASE,False,,3908.27,,,,True,,,False
31237,277695654,277695654,5000.0,340.23,2016-12-01T14:49:10,91.16,Seattle News,US,US,05,01,subscriptions,12/2018,2015-08-13,2015-08-13,840,840,1400,PURCHASE,False,,4659.77,,,,False,,,False
632128,897129004,897129004,5000.0,731.39,2016-12-02T12:47:25,61.81,Wendys #578676,US,US,09,01,fastfood,11/2022,2012-05-04,2012-05-04,312,312,2173,PURCHASE,False,,4268.61,,,,True,,,False
533314,318001076,318001076,50000.0,27077.06,2016-05-17T02:47:23,83.95,amazon.com,US,US,05,01,online_retail,04/2020,2015-12-11,2016-04-25,633,633,1789,PURCHASE,False,,22922.94,,,,False,,,False
418654,647066704,647066704,7500.0,6340.71,2016-06-09T01:16:03,0.0,Dunkin' Donuts #164240,US,US,09,01,fastfood,06/2026,2014-02-21,2014-02-21,503,503,8103,ADDRESS_VERIFICATION,False,,1159.29,,,,False,,,False
436697,289057621,289057621,500.0,313.69,2016-07-25T07:52:40,120.72,sears.com,US,US,09,01,online_retail,06/2026,2014-08-21,2014-08-21,471,471,5011,PURCHASE,False,,186.31,,,,False,,,False
191155,921266829,921266829,20000.0,7061.36,2016-06-14T16:35:49,232.51,discount.com,US,US,09,01,online_retail,12/2019,2011-02-02,2011-02-02,923,923,8571,PURCHASE,False,,12938.64,,,,False,,,False
92223,658700143,658700143,7500.0,3428.27,2016-11-27T13:28:12,130.1,cheapfast.com,US,US,05,01,online_retail,06/2026,2013-09-26,2016-07-26,506,506,2607,PURCHASE,False,,4071.73,,,,False,,,False
518590,467870886,467870886,2500.0,1275.52,2016-11-06T21:03:27,0.0,Renaissance Hotel #89242,US,US,09,01,hotels,05/2028,2012-09-09,2016-07-31,290,290,1608,ADDRESS_VERIFICATION,False,,1224.48,,,,False,,,False
430476,838085703,838085703,5000.0,2342.73,2016-12-20T19:42:57,698.87,AMC #145832,US,US,02,01,entertainment,08/2018,2015-09-24,2016-12-12,625,625,4062,PURCHASE,False,,2657.27,,,,False,,,False
42443,918205645,918205645,500.0,138.35,2016-08-19T06:18:12,22.73,In-N-Out #722754,US,US,09,08,fastfood,06/2029,2013-10-22,2016-06-06,978,978,2777,PURCHASE,False,,361.65,,,,True,,,False
353588,315011732,315011732,5000.0,3538.36,2016-08-06T19:25:23,19.2,Uber,US,US,02,08,rideshare,12/2018,2011-09-29,2011-09-29,748,748,7224,PURCHASE,False,,1461.64,,,,False,,,False
202124,211818721,211818721,10000.0,7478.67,2016-03-10T08:00:28,31.26,ebay.com,US,US,09,01,online_retail,10/2023,2015-01-06,2015-01-06,933,933,2771,PURCHASE,False,,2521.33,,,,False,,,False
257295,789116899,789116899,7500.0,4761.24,2016-10-14T17:08:06,116.2,Next Day eCards,US,US,05,01,online_gifts,03/2023,2013-10-10,2013-10-10,551,551,2036,PURCHASE,False,,2738.76,,,,True,,,False
134546,669152852,669152852,7500.0,5915.31,2016-06-03T17:46:23,6.52,Universe Massage #511290,US,US,05,01,personal care,08/2029,2013-10-24,2013-10-24,727,727,3507,PURCHASE,False,,1584.69,,,,True,,,False
625526,456958366,456958366,7500.0,5076.81,2016-08-15T12:08:52,142.53,EZ Putt Putt #503815,US,US,09,01,entertainment,02/2026,2014-09-05,2014-09-05,601,601,366,PURCHASE,False,,2423.19,,,,True,,,False
34116,616967429,616967429,15000.0,8476.82,2016-02-12T18:58:32,405.31,amazon.com,US,US,09,01,online_retail,08/2022,2004-12-13,2004-12-13,256,256,9598,PURCHASE,False,,6523.18,,,,False,,,False
94316,802275729,802275729,1000.0,856.64,2016-10-23T05:42:14,99.77,AMC #79863,US,US,09,01,entertainment,06/2028,2013-05-13,2013-05-13,518,518,9780,PURCHASE,False,,143.36,,,,True,,,False
181600,380315490,380315490,500.0,500.0,2016-09-07T17:23:09,478.33,Dinosaur Sandwitch Bar #249717,US,US,05,01,food,02/2026,2012-05-08,2016-06-03,814,814,6069,PURCHASE,False,,0.0,,,,True,,,False
141687,903360157,903360157,50000.0,27769.15,2016-04-04T09:05:31,128.14,AMC #724446,US,US,09,01,entertainment,05/2020,2015-03-28,2015-03-28,722,722,7104,PURCHASE,False,,22230.85,,,,True,,,False
326149,249575004,249575004,2500.0,303.61,2016-10-15T20:24:06,249.45,oldnavy.com,US,US,05,01,online_retail,12/2030,2015-10-08,2016-05-05,470,470,2047,PURCHASE,False,,2196.39,,,,False,,,False
30637,817417193,817417193,1000.0,833.8,2016-01-19T16:26:10,227.19,target.com,US,US,09,01,online_retail,06/2026,2007-01-17,2016-01-12,562,562,575,PURCHASE,False,,166.2,,,,False,,,False
611373,194596994,194596994,15000.0,14330.74,2016-01-02T15:11:32,162.75,EZ Putt Putt #982199,US,US,09,01,entertainment,12/2020,2012-01-06,2012-01-06,663,663,8002,PURCHASE,False,,669.26,,,,True,,,False
270978,935067404,935067404,7500.0,4870.79,2016-03-08T20:26:15,38.06,1st Sandwitch Bar #758805,US,US,80,01,food,04/2026,2015-05-30,2015-05-30,732,632,8736,PURCHASE,True,,2629.21,,,,True,,,False
205491,416757542,416757542,5000.0,4810.54,2016-11-21T03:07:52,48.12,cheapfast.com,US,US,05,01,online_retail,07/2028,2013-06-17,2013-06-17,795,795,2630,PURCHASE,False,,189.46,,,,False,,,False
57222,428892294,428892294,2500.0,488.77,2016-09-20T00:35:56,243.4,Blue Mountain Online Services,US,US,05,01,online_gifts,11/2026,2014-05-24,2016-08-02,654,654,4737,PURCHASE,False,,2011.23,,,,False,,,False
75971,692394892,692394892,2500.0,1507.4,2016-12-21T16:48:26,32.76,Shell Gas #739400,US,US,02,01,fuel,07/2028,2015-10-03,2015-10-03,226,226,1141,PURCHASE,False,,992.6,,,,True,,,False
65860,552072046,552072046,5000.0,2190.96,2016-03-29T23:49:39,105.85,Universe Massage #710883,US,US,05,01,personal care,06/2018,2015-03-02,2015-03-02,777,777,6368,PURCHASE,False,,2809.04,,,,True,,,False
499859,782744512,782744512,2500.0,2500.0,2016-01-01T07:54:47,22.19,sears.com,US,US,09,01,online_retail,12/2029,2015-11-17,2015-11-17,176,176,7408,PURCHASE,False,,0.0,,,,False,,,False
106269,727582642,727582642,2500.0,1921.33,2016-01-19T09:00:06,144.47,walmart.com,US,US,02,01,online_retail,09/2029,2013-06-20,2013-06-20,542,542,2490,PURCHASE,False,,578.67,,,,False,,,False
413397,812328116,812328116,5000.0,3792.8,2016-09-03T14:27:51,97.33,oldnavy.com,US,US,05,01,online_retail,12/2018,2011-05-20,2016-07-20,312,312,5335,PURCHASE,False,,1207.2,,,,False,,,False
307502,278064853,278064853,500.0,216.05,2016-01-08T01:48:52,330.15,sears.com,US,US,05,01,online_retail,06/2025,2013-08-24,2016-01-03,676,676,7267,PURCHASE,False,,283.95,,,,False,,,False
67037,552158878,552158878,5000.0,1374.87,2016-04-12T22:00:12,65.22,Domino's Pizza #822153,US,US,05,01,fastfood,03/2024,2012-12-06,2016-03-27,783,783,6512,PURCHASE,False,,3625.13,,,,True,,,False
488444,590467545,590467545,7500.0,7497.72,2016-05-08T05:41:05,11.97,Fresh Online Services,US,US,09,01,online_gifts,06/2030,2015-07-23,2015-07-23,631,631,4566,PURCHASE,False,,2.28,,,,False,,,False
432825,437704390,437704390,20000.0,6182.56,2016-05-29T02:50:48,33.33,discount.com,US,US,80,01,online_retail,07/2030,2010-01-15,2016-04-04,951,951,589,PURCHASE,False,,13817.44,,,,False,,,False
622681,239875038,239875038,7500.0,1878.72,2016-10-21T08:58:10,212.39,Hyatt House #770440,US,US,09,08,hotels,03/2021,2015-03-12,2016-10-14,324,324,1437,PURCHASE,False,,5621.28,,,,True,,,False
78543,488833264,488833264,15000.0,2664.46,2016-12-04T02:59:59,67.05,DailyOmnivore,US,US,09,08,food_delivery,04/2027,2012-05-24,2012-05-24,619,619,7505,PURCHASE,False,,12335.54,,,,False,,,False
171029,999985343,999985343,500.0,266.28,2016-10-10T20:09:47,47.38,Best Fries,MEX,MEX,09,01,food,04/2025,2013-06-29,2013-06-29,616,616,3590,PURCHASE,False,,233.72,,,,True,,,False
496937,727535709,727535709,20000.0,16647.8,2016-02-13T17:51:08,189.36,Renaissance Hotel #450302,US,US,05,01,hotels,12/2022,2013-05-16,2013-05-16,676,676,9816,PURCHASE,False,,3352.2,,,,False,,,False
173713,822203001,822203001,5000.0,4974.96,2016-03-01T09:01:47,26.23,Shell Tire,US,US,02,08,auto,12/2024,2014-01-11,2016-02-03,180,180,6060,PURCHASE,False,,25.04,,,,True,,,False
241270,877017103,877017103,5000.0,1252.7,2016-09-19T21:33:21,346.38,staples.com,US,US,05,01,online_retail,06/2022,2014-01-31,2016-05-17,731,731,4690,PURCHASE,False,,3747.3,,,,False,,,False
471119,479610858,479610858,500.0,310.28,2016-06-19T04:16:36,515.77,Quizno's #230127,US,US,09,01,fastfood,12/2021,2014-11-01,2014-11-01,390,390,6912,PURCHASE,False,,189.72,,,,True,,,False
150300,432969459,432969459,5000.0,2663.39,2016-06-26T03:01:07,5.88,Play Store,US,US,90,01,mobileapps,12/2024,2010-06-29,2010-06-29,903,903,3035,PURCHASE,False,,2336.61,,,,False,,,False
261599,911521322,911521322,7500.0,3397.2,2016-10-09T16:24:24,35.97,Best Deli #100511,US,US,09,01,food,09/2022,2011-01-15,2011-01-15,221,221,6701,PURCHASE,False,,4102.8,,,,True,,,False
73856,741832743,741832743,2500.0,2417.45,2016-06-09T02:16:52,93.25,Hilton Hotels #900000,US,US,05,01,hotels,01/2029,2013-12-14,2013-12-14,990,990,6646,PURCHASE,False,,82.55,,,,True,,,False
30337,370802346,370802346,5000.0,3947.86,2016-11-05T21:05:11,61.09,Burger King #288817,US,US,02,01,fastfood,04/2029,2013-08-19,2013-08-19,128,128,3854,PURCHASE,False,,1052.14,,,,True,,,False
384740,340309583,340309583,250.0,214.32,2016-08-16T00:52:37,134.73,Universe Massage #481601,US,US,05,01,personal care,10/2029,2014-11-10,2016-05-24,945,945,1275,PURCHASE,False,,35.68,,,,True,,,False
167182,542293379,542293379,1000.0,225.01,2016-03-12T15:34:26,250.86,Uber,US,US,09,01,rideshare,07/2026,2009-12-01,2016-02-20,625,625,6346,PURCHASE,False,,774.99,,,,False,,,False
71429,527298351,527298351,10000.0,5325.96,2016-03-27T01:21:45,42.26,Franks Pub #829873,US,US,09,01,food,05/2027,2015-11-19,2015-11-19,979,979,6091,PURCHASE,False,,4674.04,,,,True,,,False
288372,146479661,146479661,5000.0,4595.88,2016-11-04T04:53:58,75.19,In-N-Out #599151,US,US,05,01,fastfood,09/2029,2010-11-24,2016-10-24,539,539,1239,PURCHASE,False,,404.12,,,,True,,,False
505995,537986365,537986365,10000.0,1533.64,2016-05-13T17:59:10,48.49,Rodeway Inn #83137,US,US,02,01,hotels,04/2027,2014-06-23,2016-05-05,511,511,2847,PURCHASE,False,,8466.36,,,,True,,,False
610583,806663900,806663900,500.0,142.55,2016-04-25T13:16:43,42.69,Universe Massage #669889,US,US,02,01,personal care,12/2027,2014-05-31,2016-01-16,772,772,8861,PURCHASE,False,,357.45,,,,True,,,False
435376,439319142,439319142,7500.0,3471.17,2016-10-18T12:57:48,5.92,Apple iTunes,US,US,09,01,mobileapps,10/2020,2014-08-08,2016-08-08,805,805,5719,PURCHASE,False,,4028.83,,,,False,,,False
164953,231679743,231679743,5000.0,1915.15,2016-10-19T21:53:07,85.07,walmart.com,US,US,09,01,online_retail,10/2031,2015-03-06,2015-03-06,494,494,8967,PURCHASE,True,,3084.85,,,,False,,,False
17291,183826758,183826758,7500.0,2256.52,2016-10-28T14:59:41,3.35,Apple iTunes,US,US,05,01,mobileapps,06/2019,2014-12-26,2014-12-26,153,153,8979,PURCHASE,False,,5243.48,,,,False,,,False
190263,663333759,663333759,7500.0,1982.2,2016-11-24T12:54:15,205.71,Uber,US,US,05,01,rideshare,02/2030,2013-09-25,2013-09-25,372,372,5916,PURCHASE,False,,5517.8,,,,False,,,False
189224,266796367,266796367,20000.0,13221.71,2016-12-13T03:06:29,380.79,Uber,US,US,05,01,rideshare,04/2023,2014-03-11,2016-12-05,674,674,8947,PURCHASE,False,,6778.29,,,,False,,,False
265278,598842625,598842625,500.0,212.69,2016-11-15T14:29:54,53.88,CVS #385312,US,US,09,01,health,08/2031,2012-03-18,2012-03-18,131,131,601,PURCHASE,False,,287.31,,,,False,,,False
55128,428892294,428892294,2500.0,571.96,2016-01-04T01:18:27,27.23,Subway #877330,US,US,05,01,fastfood,10/2023,2014-05-24,2014-05-24,654,654,4737,PURCHASE,False,,1928.04,,,,True,,,False
127482,470069607,470069607,10000.0,8319.23,2016-06-28T23:40:03,19.02,Dallas Journal,US,US,09,01,subscriptions,08/2021,2015-07-26,2015-07-26,231,231,9119,PURCHASE,False,,1680.77,,,,False,,,False
539054,318001076,318001076,50000.0,6316.31,2016-12-11T05:28:14,78.64,target.com,US,US,02,01,online_retail,12/2029,2015-12-11,2016-12-10,633,633,1789,PURCHASE,False,,43683.69,,,,False,,,False
224390,990764813,990764813,20000.0,5915.83,2016-04-19T12:40:48,259.13,AMC #191138,US,US,05,08,entertainment,09/2021,2015-01-10,2016-03-06,910,910,4008,PURCHASE,False,,14084.17,,,,True,,,False
556518,440214576,440214576,50000.0,32510.07,2016-03-19T15:53:55,140.94,AMC #79863,US,US,05,08,entertainment,12/2030,2014-04-04,2014-04-04,965,965,4701,PURCHASE,False,,17489.93,,,,True,,,False
